ID1_G,ID2_G,ID_T_G,ID_R_G,PREDICTION
6458,14387,13319,5,1
23299,935,13319,5,2
56004,52570,13320,9,1
12229,1576,13321,5,2
23640,12490,13323,9,1
10813,27358,13323,9,1
14465,1841,13319,5,1
36304,41724,13319,10,1
56008,46649,13321,9,1
26839,9241,13514,5,2
4957,43950,13514,5,1
30550,13758,13514,5,1
12750,28346,13514,5,2
18527,1823,13516,5,1
30804,38551,13516,5,1
54573,3586,13516,5,1
7612,33997,13516,5,1
42971,28992,13516,5,1
22992,37735,13516,5,1
21826,9543,13516,5,2
24179,29715,13517,5,1
8564,29716,13517,5,1
18076,26887,13517,9,2
43952,45474,13519,5,1
36594,30972,13522,5,1
29469,29166,13522,5,1
28899,25818,13522,5,1
10202,27531,13318,5,1
56023,21479,13318,9,1
9516,11701,13321,5,2
8659,3316,13321,5,2
39803,56012,13321,9,1
10507,12871,13323,9,2
11981,11941,13514,5,1
14362,29117,13514,5,1
8858,13950,13514,5,2
26942,10051,13514,5,1
50744,24647,13516,5,1
7348,35087,13519,5,1
23238,12202,13519,5,2
30537,25863,13519,5,1
22800,25757,13519,5,2
17122,17830,13519,5,1
25927,23331,13519,5,1
30931,41883,13519,5,1
14588,29579,13521,9,1
33904,31358,13521,9,1
40371,24841,13521,9,1
12851,29594,13521,9,1
11884,9658,13318,5,2
20104,33648,13318,5,1
24084,13348,13319,5,2
56029,50310,13323,9,1
56031,56030,13323,9,1
13626,32585,13515,5,1
18341,38275,13515,5,1
20819,27754,13515,5,1
29732,21559,13515,5,1
36119,34498,13517,5,1
39306,26061,13517,9,1
12195,32651,13522,5,1
17250,33738,13522,5,1
21560,18480,13522,5,1
17356,17972,13522,5,1
30397,29905,13522,5,1
19910,10590,13322,5,1
27111,27496,13322,5,1
9259,18771,13323,9,1
56034,56032,13323,9,1
22269,10292,13512,9,1
11309,37164,13512,9,1
14545,19882,13520,9,1
12097,29672,13520,9,1
18398,31290,13520,9,1
14967,7234,13520,9,1
12083,20465,13318,5,1
26221,6100,13322,5,1
41697,56041,13322,9,1
56036,56035,13322,9,1
56038,56039,13322,9,1
11352,23595,13322,5,1
22434,8721,13544,13,1
26987,23753,13512,9,1
23575,21177,13512,9,1
10288,13963,13513,5,2
14860,20750,13513,5,1
7889,21548,13513,5,1
882,38327,13513,5,1
9517,6276,13513,5,1
10602,28932,13513,5,2
9687,22479,13513,5,1
20194,14510,13513,5,2
25919,11532,13523,5,1
25869,19907,13523,5,1
14959,24222,13523,5,1
40839,19883,13523,5,1
17735,32246,13523,5,1
18368,18748,13523,5,1
38876,34233,13523,5,1
36897,23815,13523,5,1
11521,13968,13320,9,1
22433,9649,13320,9,1
12587,6228,13320,9,1
11522,13048,13544,14,1
3492,33298,13547,13,1
26059,6642,13320,9,1
24225,5136,13545,14,2
10920,29943,13524,9,1
17831,26144,13524,9,1
4019,26143,13524,9,2
31989,32243,13524,9,1
23348,10995,13319,9,2
6228,11521,13320,10,2
9649,26059,13320,10,2
9109,6002,13321,9,2
9229,3996,13321,9,2
1823,38551,13516,9,1
3586,33997,13516,9,1
42971,24647,13516,9,2
7511,10363,13518,10,1
5885,5069,13518,10,2
43952,7348,13519,9,1
30537,12202,13519,9,2
17830,25757,13519,9,1
13617,22439,13319,9,2
11701,775,13321,9,2
8659,1576,13321,9,2
10507,18771,13323,10,2
9543,22992,13516,9,1
8564,24179,13517,9,2
36119,20658,13517,9,1
30931,23331,13519,9,2
29672,19882,13520,10,1
14967,18398,13520,10,2
9658,20104,13318,9,2
616,19474,13318,9,1
13348,6458,13319,9,2
56007,46649,13321,10,1
56010,56012,13321,10,1
27358,23640,13323,10,2
674,25165,13564,13,1
11226,14609,13566,13,1
28898,14177,13567,13,2
26839,11981,13514,9,2
43950,13758,13514,9,1
14362,28346,13514,9,1
8858,10051,13514,9,2
29579,31358,13521,10,2
12851,24841,13521,10,1
4003,17359,13318,9,1
20465,10202,13318,9,2
50310,53948,13323,10,1
673,8753,13563,14,1
854,26473,13567,14,1
1841,935,13319,9,2
10292,37164,13512,10,1
23753,21177,13512,10,2
29906,29462,13515,9,2
18155,13964,13515,9,1
13626,18341,13515,9,2
29732,20819,13515,9,2
23226,36824,13318,10,1
19962,6820,13322,9,1
23595,10590,13322,9,2
56034,56031,13323,10,1
6101,20193,13564,14,1
1075,6465,13565,13,1
7127,5838,13566,14,1
13963,14860,13513,9,1
21548,882,13513,9,2
6276,10602,13513,9,1
14510,22479,13513,9,1
33738,12195,13522,9,2
17972,18480,13522,9,2
29905,30972,13522,9,1
28899,29469,13522,9,1
26221,27111,13322,9,1
20847,9471,13565,14,2
891,24840,13568,13,1
468,23147,13563,13,1
1266,20648,13545,13,1
18422,12614,13547,14,2
39118,15975,13322,9,1
56035,56039,13322,10,1
29939,12662,13322,9,1
30123,28762,13324,1,1
19907,25919,13523,9,1
19883,14959,13523,9,2
18748,17735,13523,9,1
36897,34233,13523,9,1
11742,10934,13324,1,1
45979,24945,13324,1,1
16996,14616,13324,1,1
7302,35803,13324,1,1
22916,48064,13319,9,1
9094,27482,13568,14,1
55278,56023,13318,10,1
55665,54404,13320,9,1
48027,26730,13320,9,1
54404,55845,13320,10,1
52570,48027,13320,10,1
56017,48064,13319,10,1
26059,11521,13320,12,1
13070,12767,13324,1,1
49947,28726,13544,15,1
9493,30119,13324,1,1
30240,23336,13327,1,1
27745,19184,13327,1,1
17358,36045,13327,1,1
28107,29667,13327,1,1
5069,10363,13518,12,1
10920,26144,13524,10,1
31989,4019,13524,10,1
23160,27779,13325,1,1
15019,9671,13325,1,1
19755,26627,13325,1,1
36883,32857,13327,1,1
42159,29894,13327,1,1
32073,12544,13327,1,1
29579,24841,13521,12,1
3996,6002,13321,10,2
1576,775,13321,10,1
56031,50310,13323,12,1
33860,39596,13325,2,1
21312,30801,13325,2,1
22704,22115,13325,2,1
14534,9475,13325,2,2
13972,37634,13327,1,1
28885,14621,13327,1,1
20818,27547,13327,1,2
23634,17968,13327,1,2
10187,20849,13328,1,1
25353,1930,13328,1,1
23244,14561,13328,1,1
14477,22649,13328,1,1
6591,23146,13328,1,1
13799,7345,13546,13,1
3586,1823,13516,10,2
43952,12202,13519,10,1
23331,17830,13519,10,2
9658,4003,13318,10,2
19474,10202,13318,10,1
22439,1841,13319,10,1
56012,56007,13321,12,1
23640,10507,13323,12,2
27779,19946,13325,2,2
21469,14479,13325,2,2
9671,20705,13325,2,2
25160,19755,13325,2,1
29054,21330,13326,1,1
7545,11528,13327,1,1
18100,8216,13327,1,1
29159,22851,13328,1,1
41518,56229,13329,1,1
22992,42971,13516,10,1
13348,10995,13319,10,2
56017,41724,13319,12,1
18484,24711,13326,1,1
29271,11815,13328,1,1
29617,56230,13329,1,1
11861,56231,13329,1,1
16926,56225,13563,15,1
20951,30507,13564,15,1
18196,10481,13565,15,1
55854,14681,13566,15,1
56226,29130,13567,15,1
6228,9711,13324,1,1
14860,21548,13513,10,2
14510,10602,13513,10,1
43950,11981,13514,10,1
28346,10051,13514,10,2
29906,18155,13515,10,2
20819,18341,13515,10,1
8564,39306,13517,10,1
18076,36119,13517,10,1
29672,14967,13520,12,1
18480,12195,13522,10,2
29905,29469,13522,10,1
41697,15975,13322,10,1
10593,26228,13326,1,1
21764,30897,13326,1,1
30685,8515,13326,1,1
45205,22227,13326,1,1
14329,35605,13329,1,1
56232,56223,13545,15,1
27472,11612,13547,15,1
10292,21177,13512,12,2
23226,55278,13318,12,1
19962,10590,13322,10,1
29800,25810,13326,1,1
56228,22600,13326,1,1
45179,19428,13568,15,1
27111,29939,13322,10,2
29176,34298,13326,1,1
31343,14126,13326,1,1
56227,20846,13326,1,1
14959,25919,13523,10,1
17735,36897,13523,10,1
45979,11742,13324,3,1
28762,12767,13324,3,1
7302,16996,13324,3,2
30875,20700,13326,1,1
43919,12231,13326,1,1
9711,9493,13324,3,2
24721,23336,13327,2,1
27745,36045,13327,2,1
36883,29894,13327,2,1
10920,31989,13524,12,1
20655,4454,12838,1,2
9584,9687,12838,1,1
745,48396,12838,1,1
6225,6850,12838,1,2
875,30088,12839,1,1
22807,18495,12839,1,1
7772,10901,12839,1,1
4003,10202,13318,12,1
33860,30801,13325,3,1
19946,22704,13325,3,2
29667,8946,13327,2,2
37634,8787,13327,2,1
28885,12544,13327,2,2
18100,11528,13327,2,1
3492,12614,13547,16,1
14716,27056,12838,1,1
909,20654,12838,1,2
1687,12214,12839,1,1
1264,748,12839,1,1
13348,22439,13319,12,2
21469,9475,13325,3,2
17968,20818,13327,2,1
20849,11816,13328,3,2
14561,14477,13328,3,1
23146,29271,13328,3,1
30586,38066,13546,15,1
30419,33298,13547,17,2
28898,854,13567,16,2
6002,1576,13321,12,2
10051,11981,13514,12,2
42971,1823,13516,12,2
17830,12202,13519,12,1
7805,14860,12838,1,1
10828,10505,12839,1,1
651,918,12839,1,2
1930,29159,13328,3,1
9043,13799,13546,16,2
674,6101,13564,16,2
1075,9471,13565,16,1
14177,26473,13567,17,1
12195,29905,13522,12,1
19474,10203,12838,1,1
29889,4008,12839,1,2
26228,21330,13326,2,1
22227,8515,13326,2,1
15000,41518,13329,3,1
29617,11267,13329,3,1
14960,35605,13329,3,1
13225,11861,13329,3,1
7895,20648,13545,16,2
24225,25000,13545,17,1
9043,11373,13546,14,1
631,26922,13563,16,1
23147,673,13563,17,2
13636,20193,13564,17,2
7127,21329,13566,16,1
20705,25160,13325,3,1
14510,21548,13513,12,2
29906,18341,13515,12,2
15975,56039,13322,12,1
25372,34298,13326,2,1
30875,18338,13326,2,1
18484,43919,13326,2,1
9305,7540,13565,17,1
24840,33502,13568,16,1
14982,891,13568,17,1
10590,27111,13322,12,2
11388,25810,13326,2,1
21764,56228,13326,2,1
14126,20846,13326,2,2
18076,8564,13517,12,1
14959,36897,13523,12,1
54404,48027,13320,12,1
7970,26218,13569,13,2
6081,35957,13569,14,1
25190,48239,13569,15,1
6081,21757,13569,16,1
35957,29959,13569,17,2
11923,18380,13570,13,1
4149,10231,13570,14,2
25613,40230,13570,15,1
7555,12622,13570,16,1
18380,18612,13570,17,2
13002,1742,13571,13,1
22723,13267,13571,14,1
45190,20993,13571,15,1
13267,13002,13571,16,1
22723,1742,13571,17,1
22591,47975,13548,4,1
11025,50846,13548,4,1
22590,34922,13548,4,1
27012,20896,13548,4,1
40058,5885,13554,4,1
27783,38716,13554,4,1
23473,23471,13554,4,1
34538,14892,13562,4,1
13268,21332,13562,4,1
11742,17005,13324,4,2
22807,10901,12839,3,1
22906,30353,13548,4,1
28384,51563,13548,4,1
28074,26144,13562,4,1
25621,29943,13562,4,1
9584,4454,12838,3,2
6850,745,12838,3,2
1687,10828,12839,3,2
875,1264,12839,3,1
56246,56245,13324,4,1
38557,36016,13324,4,1
9493,7803,13324,4,2
18250,47836,13557,4,1
43553,28774,13557,4,1
31243,18440,13557,4,1
36575,42174,13557,4,1
25703,29151,13562,4,1
7805,20654,12838,3,1
918,4008,12839,3,1
4025,10415,13324,4,2
42984,56009,13325,4,1
20706,43507,13325,4,1
6254,8722,13325,4,1
27745,24721,13327,3,2
12544,8787,13327,3,2
11528,20818,13327,3,1
11884,11224,13328,4,2
11816,12871,13328,4,2
23075,14885,13328,4,1
1930,10826,13328,4,2
40434,36498,13553,4,1
41095,49881,12838,4,1
4146,17829,12839,4,2
9833,7806,12839,4,1
56007,56255,13325,4,1
46649,40774,13325,4,1
56011,49017,13325,4,1
29894,8946,13327,3,2
41724,42879,13327,4,1
20463,10819,13327,4,1
23348,14387,13327,4,1
56257,36572,13328,4,1
27512,49181,13328,4,1
12490,13800,13328,4,2
28812,29047,13555,4,1
29353,7348,13555,4,1
30931,34115,13555,4,1
53548,55848,12838,4,1
9675,650,12838,4,1
25543,24008,12839,4,2
41930,41600,13325,4,1
26228,25372,13326,3,2
8515,18484,13326,3,1
17837,13820,13327,4,2
56254,34649,13327,4,1
20651,30856,13327,4,1
50310,53561,13328,4,1
56258,55171,13328,4,1
12534,13225,13329,4,1
15000,1936,13329,4,2
13608,36858,13329,4,1
14790,7657,13572,13,2
26269,14884,13572,14,1
30776,25282,13572,15,1
7657,14884,13572,16,2
26269,9550,13572,17,1
10844,8555,13573,13,1
24843,33439,13573,14,2
5736,44046,13573,15,1
24843,10844,13573,16,2
8555,33439,13573,17,2
13447,20983,13574,13,1
10014,12525,13574,14,1
24481,41101,13574,15,1
29795,10011,13574,16,1
45485,22761,13574,17,1
13944,970,13575,13,2
29583,28296,13575,14,1
20989,56275,13575,15,1
28296,970,13575,16,1
18772,37276,13575,17,1
20658,29716,13553,4,1
24294,24179,13553,4,2
26061,47021,13553,4,1
36042,25369,13560,4,1
35182,43280,13560,4,1
26504,33847,13560,4,1
18256,11378,13560,4,1
685,6458,12838,4,1
11388,20846,13326,3,1
18338,56228,13326,3,1
29935,34973,13326,4,1
9941,14960,13329,4,2
30185,56270,13329,4,1
13987,20694,13329,4,2
14716,19474,12838,3,1
21254,26502,13556,4,1
8672,24009,13556,4,1
13819,31859,13556,4,1
27357,14543,13556,4,1
15067,31957,13556,4,1
18665,46422,13556,4,1
26213,26149,13556,4,1
18177,28924,13556,4,1
23260,11020,13326,4,2
13765,14898,13329,4,1
56268,56269,13329,4,1
56272,41542,13329,4,1
12594,12861,13329,4,1
35103,27115,13548,4,1
24877,28263,13548,4,2
26965,27114,13548,4,1
30211,30557,13548,4,1
27113,33607,13548,4,1
34918,25365,13548,4,1
13398,37958,13548,4,1
50731,16994,13548,4,1
9521,33439,13324,4,1
13429,29953,13324,4,1
28073,11521,13324,4,1
26900,18524,13324,4,2
22433,27531,13324,4,1
762,12587,13324,4,1
14410,24003,13557,4,1
7286,43928,13557,4,1
39319,23233,13324,4,1
56244,5736,13324,4,1
13968,7393,13324,4,2
9649,24225,13324,4,2
26059,10844,13324,4,1
17675,31478,13548,4,1
13267,30320,13548,4,1
23834,20750,13550,4,1
18422,23375,13557,4,1
21949,56273,13557,4,1
56274,11843,13557,4,1
35667,30419,13557,4,1
21418,34375,13557,4,1
21973,34548,13557,4,1
28855,27185,13562,4,1
29833,4019,13562,4,1
28763,8812,13562,4,1
25539,51267,13562,4,1
8555,17831,13562,4,2
26143,29038,13562,4,1
49563,10254,13562,4,1
10920,50143,13562,4,1
9584,4045,12838,4,2
6691,4008,12839,4,1
16996,12614,13324,4,2
17964,12194,13325,4,1
18771,14477,13328,4,1
18720,9259,13328,4,2
38551,32639,13552,4,1
25927,25926,13555,4,1
30102,30607,13555,4,1
17749,18281,13555,4,1
53758,19567,13555,4,1
43952,25863,13555,4,1
17747,17830,13555,4,1
10830,37384,13557,4,1
10313,28773,13557,4,1
9041,10999,13557,4,1
28925,54816,13557,4,1
43950,24247,13558,4,1
36059,26839,13558,4,1
13758,36225,13558,4,1
22058,12195,13559,4,2
10052,31989,13562,4,1
29149,48871,13562,4,1
34915,23462,13562,4,1
20937,56238,12838,4,1
28978,30706,12838,4,1
56233,56234,12839,4,1
875,2123,12839,4,2
763,9831,13324,4,2
14856,5127,13325,4,2
24397,23298,13325,4,1
3316,33860,13325,4,1
10014,22437,13325,4,1
9229,26706,13325,4,1
13032,27358,13328,4,1
1841,7145,13328,4,1
10507,25368,13328,4,1
29159,641,13328,4,2
13209,10813,13328,4,2
49072,10051,13553,4,1
26890,13870,13553,4,1
21893,10990,13553,4,1
36471,24723,13553,4,1
37929,18076,13553,4,1
49745,29715,13553,4,1
26922,47547,13554,4,1
41458,38550,13554,4,1
9053,19790,13554,4,2
7511,26093,13554,4,1
44233,53542,13554,4,1
18189,35337,13554,4,1
10363,55841,13554,4,1
40627,17003,13554,4,1
49287,40825,13554,4,1
5069,22865,13554,4,1
40645,40059,13554,4,1
42475,6188,13554,4,1
22866,12430,13554,4,1
12750,35498,13558,4,1
23997,31458,13559,4,1
20983,30692,13560,4,1
17264,42713,13560,4,1
30614,22774,13560,4,1
36257,6694,13560,4,1
35183,36263,13560,4,1
35087,2255,13560,4,1
36258,10288,13560,4,1
14716,20654,12838,4,1
49886,12950,12839,4,1
22807,24245,12839,4,1
12852,22056,13325,4,1
7345,22704,13325,4,1
21469,10011,13325,4,2
9842,11489,13326,4,2
20818,29814,13327,4,1
24721,13957,13327,4,2
21506,26313,13328,4,1
23146,23640,13328,4,2
56031,39909,13328,4,1
30629,7555,13328,4,2
838,23816,13328,4,1
31363,12139,13552,4,1
31200,22798,13552,4,1
28992,29276,13552,4,1
13626,32913,13553,4,1
29273,34539,13553,4,1
12622,8564,13553,4,1
23082,21883,13553,4,2
32977,10723,13553,4,1
26887,42737,13553,4,1
25861,40828,13555,4,1
28813,17122,13555,4,1
23331,12202,13555,4,2
22800,39322,13555,4,1
23315,25757,13555,4,1
30537,23238,13555,4,2
29050,23240,13555,4,1
30798,45774,13558,4,1
28832,34134,13558,4,1
17250,25922,13559,4,1
13970,29166,13559,4,1
17961,22703,13560,4,1
21463,23335,13560,4,1
26414,35169,13560,4,1
56237,23027,12838,4,1
961,13447,12838,4,1
563,4003,12838,4,1
40427,16505,12839,4,1
25160,12229,13325,4,2
8396,11388,13326,4,1
12226,19962,13326,4,2
56030,56259,13328,4,1
21499,38468,13550,4,1
35323,20807,13550,4,1
14130,9517,13550,4,2
33729,28171,13550,4,1
13963,22560,13550,4,1
3992,28932,13550,4,1
24534,20194,13550,4,1
10602,27084,13550,4,2
9516,30375,13550,4,1
26205,4453,13556,4,1
19882,43948,13556,4,1
18398,7234,13556,4,1
29262,32764,13556,4,1
11957,14545,13556,4,1
31698,14967,13556,4,1
24756,31290,13556,4,2
12097,29937,13556,4,1
29053,42711,13560,4,1
34785,25619,13560,4,1
12043,6850,12838,4,1
672,12190,12839,4,1
39067,30616,12839,4,1
34799,44505,13326,4,1
11009,13722,13326,4,1
18484,29167,13326,4,1
10971,6820,13326,4,2
12662,6100,13326,4,1
13804,2179,13329,4,2
37472,7245,13329,4,1
11267,4373,13329,4,2
18016,6276,13550,4,1
18136,27203,13550,4,1
1170,24849,13551,4,2
21431,41964,13551,4,1
20559,29898,13551,4,1
12048,9634,13551,4,1
31330,30371,13551,4,1
28684,29663,13551,4,1
11701,775,13325,4,2
54432,55687,13326,4,1
27111,27851,13326,4,1
54212,56266,13326,4,1
13269,13017,13326,4,1
10975,11881,13329,4,2
24932,3054,13329,4,2
24870,18348,13329,4,2
2904,11352,13326,4,1
29647,49106,13329,4,1
52610,54025,13329,4,1
7818,13764,13329,4,1
21498,35082,13549,4,1
18365,26826,13549,4,2
30087,32742,13549,4,1
11309,22112,13549,4,1
34693,8354,13549,4,1
44301,26987,13549,4,1
14570,23595,13549,4,1
22269,50848,13549,4,1
14889,34337,13561,4,1
18368,38876,13561,4,1
19883,19907,13561,4,1
20702,19871,13561,4,2
18648,36617,13329,4,1
26144,28855,13562,5,1
4019,25621,13562,5,1
13048,12767,13324,4,1
1569,1576,13324,4,2
9649,7803,13324,5,2
11742,29953,13324,5,1
762,10415,13324,5,1
6528,2225,13327,4,1
29894,13617,13327,4,2
12544,26238,13327,4,1
28898,13674,13327,4,2
22591,17675,13548,5,1
11025,22906,13548,5,2
13267,27115,13548,5,1
28384,24877,13548,5,1
27114,30211,13548,5,1
25365,27113,13548,5,1
34922,13398,13548,5,1
20896,16994,13548,5,2
19790,5885,13554,5,2
7511,53542,13554,5,1
10363,35337,13554,5,1
27783,17003,13554,5,1
40825,5069,13554,5,1
23471,40645,13554,5,1
42475,12430,13554,5,1
30318,22448,13558,4,1
28346,20979,13558,4,1
10405,35268,13558,4,1
31989,14892,13562,5,1
28763,51267,13562,5,1
29372,9043,12839,4,2
26059,22433,13324,5,2
56245,36016,13324,9,1
6642,30470,13325,4,2
17928,8659,13325,4,2
25533,23142,13325,4,2
7345,22056,13325,5,1
23299,22429,13327,4,2
4461,9658,13327,4,1
13348,36118,13327,4,1
20651,24721,13327,5,1
18771,10813,13328,5,2
11025,17675,13548,9,2
38550,26922,13554,5,1
29353,17122,13555,5,1
12202,30931,13555,5,1
25757,22800,13555,5,1
30537,25926,13555,5,1
18281,30102,13555,5,1
17830,25863,13555,5,1
18422,14410,13557,5,1
10830,18250,13557,5,1
21949,7286,13557,5,1
11843,30419,13557,5,1
21418,28773,13557,5,1
28774,18440,13557,5,2
9041,34548,13557,5,1
36575,28925,13557,5,1
44978,21397,13558,4,1
5993,43603,13558,4,1
8858,29117,13558,4,1
20354,28887,13559,4,1
7757,14727,12838,4,1
791,5136,12838,4,1
84,14177,12838,4,2
4003,650,12838,5,1
7295,10231,12839,4,1
11923,10828,12839,4,1
728,75,12839,4,2
52570,53736,13324,4,1
24481,39803,13325,4,1
9109,28296,13325,4,2
17964,5127,13325,5,2
6254,9229,13325,5,2
10400,6081,13327,4,2
11310,14465,13327,4,2
56016,49716,13327,4,1
18483,11981,13327,4,2
23640,21506,13328,5,2
10507,7555,13328,5,2
23075,12490,13328,5,1
641,10826,13328,5,1
26890,10051,13553,5,2
13626,40434,13553,5,1
29716,10990,13553,5,2
24179,23082,13553,5,1
49745,10723,13553,5,1
28812,25861,13555,5,1
23240,19567,13555,5,2
8672,21254,13556,5,1
24756,26213,13556,5,1
25934,10500,13559,4,2
35143,38089,13559,4,1
18480,18579,13559,4,1
25818,17357,13559,4,2
37642,36594,13559,4,1
26320,29905,13559,4,1
17972,22343,13559,4,1
20983,17264,13560,5,1
43280,36042,13560,5,1
6694,22774,13560,5,2
11378,26504,13560,5,1
35087,22703,13560,5,1
21463,35169,13560,5,1
10288,34785,13560,5,1
23187,40857,12838,4,1
25171,578,12838,4,2
52003,56235,12839,4,1
11373,13799,12839,4,2
40774,20706,13325,9,1
39492,56247,13327,4,1
56250,56251,13327,4,1
54441,44097,13327,4,1
56253,56252,13327,4,1
12871,1841,13328,5,1
18720,23816,13328,5,2
56257,40549,13328,9,1
27512,56031,13328,9,1
56236,56276,12839,4,1
23147,14527,13550,4,1
13944,21070,13550,4,2
14130,18136,13550,5,2
28171,13963,13550,5,2
28932,24534,13550,5,2
27084,9516,13550,5,2
21826,17018,13552,4,2
22068,20471,13552,4,1
31292,7612,13552,4,1
45049,33997,13552,4,1
21133,41680,13552,4,1
33919,24647,13552,4,1
30804,43874,13552,4,1
50744,7146,13552,4,1
31600,42971,13552,4,1
21644,45480,13552,4,1
1823,3586,13552,4,1
3651,26424,13558,4,1
26892,11358,13558,4,2
21398,37210,13558,4,1
35321,36114,13559,4,1
13954,17356,13559,4,1
38783,31700,13559,4,1
24954,37781,13559,4,1
4964,6002,12838,4,2
54590,13378,12839,4,1
44168,23235,12839,4,1
1092,4146,12839,5,1
56012,56256,13325,4,1
25160,11701,13325,5,2
56007,56009,13325,9,1
9488,26228,13326,4,1
46722,18338,13326,4,1
26473,20099,13326,4,2
891,14814,13326,4,2
11224,13032,13328,5,2
50310,56258,13328,9,1
56260,56030,13328,9,1
14609,23981,13329,4,1
14898,12594,13329,5,2
54025,56269,13329,9,1
9543,27747,13552,4,1
36471,18076,13553,5,1
34539,8564,13553,5,1
26887,26061,13553,5,1
19882,4453,13556,5,2
7234,32764,13556,5,1
31859,14543,13556,5,1
14545,15067,13556,5,1
18665,14967,13556,5,1
12097,28924,13556,5,1
36263,42711,13560,5,1
41312,28063,12838,4,1
9584,20650,12838,5,2
685,14716,12838,5,1
9833,1837,12839,5,2
39118,53363,13326,4,1
12662,13269,13326,5,2
11388,12226,13326,5,2
55875,29645,13329,4,1
9941,12534,13329,5,2
55688,48064,12838,4,1
11575,23998,13549,4,1
23575,12977,13549,4,1
27482,37164,13549,4,1
10292,40176,13549,4,1
10636,50139,13549,4,1
21177,24240,13549,4,1
14510,11948,13550,4,2
18735,7889,13550,4,1
20133,26500,13551,4,1
24841,14108,13551,4,2
31358,13592,13551,4,1
8517,22863,13551,4,1
29579,32910,13551,4,1
30370,18612,13551,4,1
30221,22235,13551,4,2
27262,53528,13551,4,1
42150,29665,13551,4,1
56261,56262,13326,4,1
56264,44517,13326,4,1
1936,20694,13329,5,1
23260,6820,13326,5,2
29935,13722,13326,5,1
13608,3054,13329,5,2
25365,30211,13548,9,1
13398,16994,13548,9,2
33674,17009,13549,4,1
44548,23753,13549,4,1
18094,11532,13561,4,1
27621,27288,13561,4,1
24288,17903,13561,4,2
22979,24222,13561,4,1
36897,33284,13561,4,1
37965,14959,13561,4,1
34233,17735,13561,4,1
24291,18748,13561,4,1
18736,34102,13561,4,1
23242,12938,13561,4,2
25919,37957,13561,4,1
12367,26421,13561,4,1
56004,56243,13324,4,1
40684,56271,13329,4,1
35010,56267,13329,4,1
56249,44092,13327,4,1
13267,28384,13548,9,1
10363,7511,13554,9,2
27783,5069,13554,9,2
10830,18422,13557,9,1
7286,30419,13557,9,1
21332,17831,13562,5,2
26143,10254,13562,5,1
16996,9831,13324,5,2
28073,12767,13324,5,1
5885,26922,13554,9,2
23471,12430,13554,9,2
28773,28774,13557,9,1
29149,23462,13562,5,1
2123,4008,12839,5,1
56241,56242,13324,4,1
7393,9521,13324,5,1
21469,10014,13325,5,2
56012,56011,13325,9,1
11310,22429,13327,5,2
12544,13617,13327,5,2
11981,28898,13327,5,1
23348,36118,13327,5,1
6002,6850,12838,5,1
20937,40857,12838,9,1
7295,12190,12839,5,1
29372,11923,12839,5,2
56239,56240,13324,4,1
26900,1576,13324,5,2
25533,28296,13325,5,2
6528,6081,13327,5,2
13820,10819,13327,5,1
23640,13032,13328,9,2
641,12490,13328,9,1
21826,12139,13552,5,1
31292,20471,13552,5,1
24647,41680,13552,5,1
42971,38551,13552,5,1
28925,34548,13557,9,1
21397,43950,13558,5,1
5993,26839,13558,5,1
13758,11358,13558,5,2
20983,43280,13560,9,1
36263,22774,13560,9,2
35087,26504,13560,9,1
10288,21463,13560,9,1
10920,25703,13562,5,1
5736,56243,13324,9,1
29814,4461,13327,5,1
42879,39492,13327,9,1
45049,22798,13552,5,1
43874,50744,13552,5,1
27747,28992,13552,5,1
45480,1823,13552,5,1
17356,23997,13559,5,1
29166,29905,13559,5,1
38783,17972,13559,5,1
12195,37781,13559,5,1
961,4010,12838,5,2
48064,53548,12838,9,1
831,13799,12839,5,1
56233,56235,12839,9,1
30470,23298,13325,5,2
33860,17928,13325,5,2
56249,56016,13327,9,1
56252,34649,13327,9,1
10507,1841,13328,9,1
29645,49106,13329,9,1
10051,13626,13553,9,1
18076,10990,13553,9,2
34539,24179,13553,9,2
26887,49745,13553,9,1
4453,21254,13556,9,1
14543,7234,13556,9,1
14545,14967,13556,9,2
12097,24756,13556,9,1
22448,28346,13558,5,1
21398,8858,13558,5,1
28832,10405,13558,5,1
36594,17357,13559,5,1
11226,14177,12838,5,1
41312,23027,12838,9,1
24008,22807,12839,5,1
56276,30616,12839,9,1
41600,24481,13325,9,1
56007,20706,13325,10,1
26473,9842,13326,5,2
891,18484,13326,5,1
56251,44097,13327,9,1
23816,10813,13328,9,2
56030,27512,13328,10,1
18648,11267,13329,5,1
14527,11948,13550,5,2
7889,21070,13550,5,1
6276,38468,13550,5,1
23834,35323,13550,5,1
3651,12750,13558,5,1
35143,10500,13559,5,2
35321,18579,13559,5,1
28887,17250,13559,5,1
20193,14727,12838,5,1
30706,49881,12838,9,1
11704,75,12839,5,1
54590,23235,12839,9,1
2904,9488,13326,5,1
27851,18338,13326,5,1
56258,40549,13328,10,1
11881,2179,13329,5,1
30185,56272,13329,9,1
27482,30087,13549,5,1
10292,11309,13549,5,2
44548,22269,13549,5,1
24849,26500,13551,5,1
14108,21431,13551,5,1
29898,31358,13551,5,1
12048,29579,13551,5,2
31330,18612,13551,5,1
22235,27262,13551,5,1
29663,29665,13551,5,2
5136,578,12838,5,2
40427,12950,12839,9,1
26181,56263,13326,4,1
15975,56265,13326,4,1
39118,54212,13326,9,1
7245,13764,13329,5,2
18348,14609,13329,5,2
